"BBL","Borough","Incident Zip","Year","count"
2028190001,"BRONX",10457,"21",1
2028190005,"BRONX",10457,"15",2
2028190005,"BRONX",10457,"16",1
2028190005,"BRONX",10457,"17",4
2028190005,"BRONX",10457,"18",1
2028190012,"BRONX",10457,"14",1
2028190012,"BRONX",10457,"15",2
2028190012,"BRONX",10457,"16",5
2028190012,"BRONX",10457,"17",1
2028190012,"BRONX",10457,"19",2
2028190012,"BRONX",10457,"20",4
2028190012,"BRONX",10457,"21",4
2028190018,"BRONX",10457,"18",2
2028190029,"BRONX",10457,"15",1
2028190029,"BRONX",10457,"20",1
2028190051,"BRONX",10457,"14",2
2028190051,"BRONX",10457,"15",1
2028190051,"BRONX",10457,"16",1
2028190051,"BRONX",10457,"17",4
2028190051,"BRONX",10457,"18",9
2028190051,"BRONX",10457,"20",4
2028190051,"BRONX",10457,"21",4
2028200001,"BRONX",10457,"21",1
2028200009,"BRONX",10457,"17",2
2028200009,"BRONX",10457,"19",2
2028200009,"BRONX",10457,"21",1
2028200016,"BRONX",10457,"14",2
2028200016,"BRONX",10457,"16",2
2028200027,"BRONX",10457,"16",1
2028200027,"BRONX",10457,"17",1
2028200027,"BRONX",10457,"18",1
2028200027,"BRONX",10457,"19",1
2028200027,"BRONX",10457,"21",1
2028200043,"BRONX",10457,"16",4
2028200043,"BRONX",10457,"18",3
2028200047,"BRONX",10457,"16",1
2028200063,"BRONX",10457,"14",1
2028210001,"BRONX",10457,"20",1
2028210032,"BRONX",10457,"18",1
2028210032,"BRONX",10457,"19",1
2028210052,"BRONX",10457,"17",1
2028210061,"BRONX",10457,"21",1
2028210068,"BRONX",10457,"14",5
2028210068,"BRONX",10457,"15",6
2028210068,"BRONX",10457,"16",5
2028210068,"BRONX",10457,"17",2
2028210068,"BRONX",10457,"18",3
2028210068,"BRONX",10457,"19",2
2028210068,"BRONX",10457,"20",2
2028210068,"BRONX",10457,"21",1
2028220012,"BRONX",10453,"17",1
2028220012,"BRONX",10453,"18",1
2028220012,"BRONX",10453,"20",2
2028220019,"BRONX",10453,"15",2
2028220019,"BRONX",10453,"16",1
2028220019,"BRONX",10453,"21",1
2028230001,"BRONX",10457,"17",1
2028230001,"BRONX",10457,"20",1
2028230036,"BRONX",10457,"16",1
2028230045,"BRONX",10457,"21",1
2028230046,"BRONX",10457,"15",1
2028230058,"BRONX",10457,"21",1
2028240015,"BRONX",10457,"14",1
2028240015,"BRONX",10457,"16",1
2028240015,"BRONX",10457,"17",1
2028240015,"BRONX",10457,"18",1
2028240038,"BRONX",10457,"18",1
2028240045,"BRONX",10457,"15",1
2028240051,"BRONX",10457,"15",2
2028240051,"BRONX",10457,"21",1
2028240062,"BRONX",10457,"21",1
2028250010,"BRONX",10457,"14",1
2028250010,"BRONX",10457,"15",1
2028250010,"BRONX",10457,"16",5
2028250010,"BRONX",10457,"17",10
2028250010,"BRONX",10457,"18",2
2028250010,"BRONX",10457,"19",9
2028260001,"BRONX",10453,"16",1
2028260002,"BRONX",10453,"18",1
2028260006,"BRONX",10453,"14",1
2028260011,"BRONX",10453,"15",1
2028260027,"BRONX",10453,"18",4
2028260027,"BRONX",10453,"19",2
2028260032,"BRONX",10453,"14",1
2028260032,"BRONX",10453,"15",1
2028260032,"BRONX",10453,"21",6
2028260034,"BRONX",10453,"17",1
2028260034,"BRONX",10453,"20",1
2028260038,"BRONX",10453,"16",2
2028260038,"BRONX",10453,"19",3
2028260038,"BRONX",10453,"20",4
2028260038,"BRONX",10453,"21",6
2028260048,"BRONX",10453,"15",1
2028260062,"BRONX",10453,"17",4
2028260062,"BRONX",10453,"19",1
2028260072,"BRONX",10453,"20",1
2028260076,"BRONX",10453,"14",1
2028260082,"BRONX",10453,"14",1
2028260088,"BRONX",10457,"17",1
2028260088,"BRONX",10457,"19",1
2028260094,"BRONX",10457,"16",1
2028260097,"BRONX",10457,"17",3
2028260097,"BRONX",10457,"21",9
2028260102,"BRONX",10457,"14",1
2028260102,"BRONX",10457,"16",1
2028260102,"BRONX",10457,"17",1
2028270036,"BRONX",10453,"18",1
2028270042,"BRONX",10453,"21",1
2028280005,"BRONX",10453,"14",2
2028280005,"BRONX",10453,"15",2
2028280005,"BRONX",10453,"16",2
2028280005,"BRONX",10453,"17",1
2028280005,"BRONX",10453,"18",9
2028280005,"BRONX",10453,"19",2
2028280005,"BRONX",10453,"21",1
2028280011,"BRONX",10453,"14",1
2028280011,"BRONX",10453,"15",1
2028280011,"BRONX",10453,"17",1
2028280024,"BRONX",10453,"16",1
2028280024,"BRONX",10453,"19",1
2028280042,"BRONX",10453,"19",1
2028290001,"BRONX",10453,"14",1
2028290001,"BRONX",10453,"16",1
2028290001,"BRONX",10453,"18",1
2028290021,"BRONX",10453,"17",1
2028290024,"BRONX",10453,"17",1
2028290024,"BRONX",10453,"19",1
2028290030,"BRONX",10453,"15",1
2028290030,"BRONX",10453,"16",1
2028290030,"BRONX",10453,"20",1
2028290057,"BRONX",10453,"20",1
2028290068,"BRONX",10453,"21",1
2028290091,"BRONX",10453,"17",2
2028290091,"BRONX",10453,"20",2
2028300001,"BRONX",10456,"20",2
2028300005,"BRONX",10456,"14",2
2028300005,"BRONX",10456,"16",2
2028300005,"BRONX",10456,"17",1
2028300005,"BRONX",10456,"18",1
2028300025,"BRONX",10456,"14",2
2028300072,"BRONX",10456,"18",1
2028310001,"BRONX",10456,"14",1
2028310001,"BRONX",10456,"15",1
2028310001,"BRONX",10456,"17",2
2028310001,"BRONX",10456,"18",2
2028310001,"BRONX",10456,"20",2
2028310001,"BRONX",10456,"21",1
2028310005,"BRONX",10456,"14",1
2028310013,"BRONX",10456,"14",4
2028310013,"BRONX",10456,"19",1
2028310020,"BRONX",10456,"18",2
2028310020,"BRONX",10456,"19",3
2028310024,"BRONX",10456,"21",1
2028310028,"BRONX",10456,"17",1
2028310028,"BRONX",10456,"19",1
2028310028,"BRONX",10456,"21",1
2028310032,"BRONX",10456,"17",3
2028310040,"BRONX",10456,"17",1
2028310040,"BRONX",10456,"20",1
2028310044,"BRONX",10456,"14",4
2028310048,"BRONX",10456,"15",3
2028310048,"BRONX",10456,"17",2
2028310048,"BRONX",10456,"18",1
2028310061,"BRONX",10456,"19",1
2028320001,"BRONX",10456,"18",1
2028320001,"BRONX",10456,"19",1
2028320004,"BRONX",10456,"14",1
2028320004,"BRONX",10456,"16",1
2028320004,"BRONX",10456,"21",1
2028320008,"BRONX",10456,"14",2
2028320008,"BRONX",10456,"15",3
2028320008,"BRONX",10456,"16",2
2028320008,"BRONX",10456,"17",3
2028320008,"BRONX",10456,"18",5
2028320008,"BRONX",10456,"19",4
2028320008,"BRONX",10456,"20",2
2028320015,"BRONX",10456,"14",1
2028320030,"BRONX",10457,"14",1
2028320030,"BRONX",10457,"15",1
2028320030,"BRONX",10457,"16",1
2028320030,"BRONX",10457,"17",3
2028320030,"BRONX",10457,"21",1
2028320035,"BRONX",10457,"15",1
2028320040,"BRONX",10457,"14",3
2028320040,"BRONX",10457,"16",1
2028320040,"BRONX",10457,"17",5
2028320040,"BRONX",10457,"20",5
2028320050,"BRONX",10457,"14",3
2028320050,"BRONX",10457,"21",2
2028320060,"BRONX",10457,"14",2
2028320060,"BRONX",10457,"20",1
2028320060,"BRONX",10457,"21",1
2028330026,"BRONX",10452,"14",1
2028330026,"BRONX",10452,"15",1
2028330028,"BRONX",10452,"14",1
2028330030,"BRONX",10452,"14",1
2028330035,"BRONX",10452,"17",1
2028340001,"BRONX",10452,"15",3
2028340001,"BRONX",10452,"17",2
2028340001,"BRONX",10452,"18",2
2028340001,"BRONX",10452,"19",2
2028340001,"BRONX",10452,"20",3
2028340001,"BRONX",10452,"21",11
2028350001,"BRONX",10452,"16",1
2028350016,"BRONX",10452,"15",1
2028350016,"BRONX",10452,"16",1
2028350016,"BRONX",10452,"21",1
2028350026,"BRONX",10452,"18",1
2028360012,"BRONX",10452,"14",9
2028360012,"BRONX",10452,"15",2
2028360012,"BRONX",10452,"16",1
2028360012,"BRONX",10452,"17",2
2028360012,"BRONX",10452,"18",2
2028360012,"BRONX",10452,"19",1
2028360012,"BRONX",10452,"20",1
2028370018,"BRONX",10452,"16",1
2028380001,"BRONX",10452,"20",1
2028380012,"BRONX",10452,"14",1
2028380012,"BRONX",10452,"16",3
2028380012,"BRONX",10452,"17",1
2028380012,"BRONX",10452,"18",1
2028380012,"BRONX",10452,"21",2
2028380023,"BRONX",10452,"16",1
2028380027,"BRONX",10452,"21",1
2028390018,"BRONX",10452,"14",2
2028390018,"BRONX",10452,"16",1
2028390035,"BRONX",10452,"20",1
2028390053,"BRONX",10452,"14",1
2028390057,"BRONX",10452,"14",2
2028390057,"BRONX",10452,"18",1
2028390057,"BRONX",10452,"21",2
2028390068,"BRONX",10452,"16",5
2028390075,"BRONX",10452,"14",2
2028390075,"BRONX",10452,"17",3
2028390075,"BRONX",10452,"18",3
2028400008,"BRONX",10452,"14",1
2028400038,"BRONX",10452,"14",1
2028400038,"BRONX",10452,"15",2
2028400038,"BRONX",10452,"21",1
2028400047,"BRONX",10452,"14",1
2028400049,"BRONX",10452,"14",2
2028400054,"BRONX",10452,"16",1
2028400054,"BRONX",10452,"18",1
2028400054,"BRONX",10452,"21",1
2028410001,"BRONX",10452,"19",2
2028410005,"BRONX",10452,"20",1
2028410005,"BRONX",10452,"21",1
2028410014,"BRONX",10452,"18",2
2028410014,"BRONX",10452,"20",1
2028410014,"BRONX",10452,"21",1
2028410018,"BRONX",10452,"16",1
2028410041,"BRONX",10452,"15",2
2028410041,"BRONX",10452,"16",1
2028410041,"BRONX",10452,"17",1
2028410045,"BRONX",10452,"20",1
2028410063,"BRONX",10452,"14",1
2028410063,"BRONX",10452,"16",1
2028410070,"BRONX",10452,"14",1
2028410083,"BRONX",10452,"16",2
2028420018,"BRONX",10452,"20",1
2028420023,"BRONX",10452,"18",2
2028420023,"BRONX",10452,"19",4
2028420029,"BRONX",10452,"18",1
2028420033,"BRONX",10452,"17",2
2028420038,"BRONX",10452,"18",1
2028420047,"BRONX",10452,"21",1
2028430018,"BRONX",10452,"21",1
2028430031,"BRONX",10452,"18",1
2028430035,"BRONX",10452,"17",1
2028430035,"BRONX",10452,"18",1
2028430065,"BRONX",10452,"14",1
2028430079,"BRONX",10452,"21",4
2028430085,"BRONX",10452,"19",1
2028430085,"BRONX",10452,"21",2
2028430093,"BRONX",10452,"14",1
2028440043,"BRONX",10452,"14",1
2028440050,"BRONX",10452,"19",1
2028440050,"BRONX",10452,"21",1
2028440058,"BRONX",10452,"15",1
2028440058,"BRONX",10452,"16",1
2028440058,"BRONX",10452,"17",1
2028440065,"BRONX",10452,"16",1
2028440075,"BRONX",10452,"16",1
2028440095,"BRONX",10452,"18",1
2028440105,"BRONX",10452,"21",1
2028450001,"BRONX",10452,"17",2
2028450007,"BRONX",10452,"17",1
2028450062,"BRONX",10452,"18",1
2028450070,"BRONX",10452,"17",1
2028460021,"BRONX",10452,"14",1
2028460037,"BRONX",10452,"14",1
2028460037,"BRONX",10452,"15",1
2028460037,"BRONX",10452,"17",2
2028460037,"BRONX",10452,"19",1
2028460037,"BRONX",10452,"21",2
2028460041,"BRONX",10452,"14",2
2028460041,"BRONX",10452,"19",1
2028460061,"BRONX",10452,"17",1
2028460074,"BRONX",10452,"14",3
2028460074,"BRONX",10452,"15",2
2028460074,"BRONX",10452,"16",1
2028460074,"BRONX",10452,"19",2
2028460074,"BRONX",10452,"20",1
2028470022,"BRONX",10452,"14",2
2028470022,"BRONX",10452,"15",6
2028470022,"BRONX",10452,"17",1
2028470022,"BRONX",10452,"21",1
2028470025,"BRONX",10452,"18",1
2028470041,"BRONX",10452,"18",1
2028470069,"BRONX",10452,"14",1
2028480023,"BRONX",10453,"17",1
2028480023,"BRONX",10453,"18",1
2028480053,"BRONX",10453,"17",1
2028490070,"BRONX",10453,"15",5
2028490070,"BRONX",10453,"17",1
2028490070,"BRONX",10453,"18",1
2028490076,"BRONX",10453,"14",1
2028490076,"BRONX",10453,"15",4
2028490085,"BRONX",10453,"14",1
2028490085,"BRONX",10453,"16",2
2028500016,"BRONX",10453,"16",1
2028500040,"BRONX",10453,"19",1
2028500047,"BRONX",10453,"14",1
2028500047,"BRONX",10453,"16",2
2028500047,"BRONX",10453,"17",1
2028500047,"BRONX",10453,"21",1
2028500060,"BRONX",10453,"18",1
2028500060,"BRONX",10453,"21",1
2028500067,"BRONX",10453,"17",3
2028500067,"BRONX",10453,"18",4
2028510014,"BRONX",10453,"16",1
2028510014,"BRONX",10453,"17",1
2028510014,"BRONX",10453,"19",2
2028510014,"BRONX",10453,"20",1
2028510014,"BRONX",10453,"21",1
2028510019,"BRONX",10453,"15",1
2028510020,"BRONX",10453,"17",1
2028510020,"BRONX",10453,"21",1
2028510036,"BRONX",10453,"18",1
2028520001,"BRONX",10453,"18",2
2028520014,"BRONX",10453,"14",1
2028520014,"BRONX",10453,"16",1
2028520014,"BRONX",10453,"17",6
2028520014,"BRONX",10453,"18",1
2028520014,"BRONX",10453,"19",1
2028520021,"BRONX",10453,"15",1
2028520021,"BRONX",10453,"16",1
2028520021,"BRONX",10453,"18",2
2028520021,"BRONX",10453,"19",1
2028520027,"BRONX",10453,"14",1
2028520027,"BRONX",10453,"15",1
2028520027,"BRONX",10453,"16",1
2028520027,"BRONX",10453,"19",1
2028520027,"BRONX",10453,"21",1
2028520030,"BRONX",10453,"14",2
2028520030,"BRONX",10453,"16",1
2028520030,"BRONX",10453,"18",2
2028520030,"BRONX",10453,"20",2
2028520030,"BRONX",10453,"21",3
2028520034,"BRONX",10453,"20",1
2028530022,"BRONX",10453,"17",1
2028540001,"BRONX",10453,"15",1
2028540015,"BRONX",10453,"16",1
2028540021,"BRONX",10453,"14",1
2028540021,"BRONX",10453,"16",1
2028540021,"BRONX",10453,"17",2
2028540024,"BRONX",10453,"20",1
2028540039,"BRONX",10453,"16",2
2028540039,"BRONX",10453,"17",1
2028540056,"BRONX",10453,"16",1
2028540056,"BRONX",10453,"17",1
2028540064,"BRONX",10453,"17",1
2028550020,"BRONX",10452,"17",2
2028560049,"BRONX",10452,"14",1
2028570028,"BRONX",10452,"14",2
2028570028,"BRONX",10452,"21",1
2028580001,"BRONX",10452,"15",2
2028580001,"BRONX",10452,"17",1
2028580001,"BRONX",10452,"18",1
2028580001,"BRONX",10452,"20",1
2028580001,"BRONX",10452,"21",3
2028590038,"BRONX",10452,"21",2
2028590092,"BRONX",10452,"17",2
2028600034,"BRONX",10452,"15",1
2028600034,"BRONX",10452,"20",1
2028610010,"BRONX",10453,"16",3
2028610010,"BRONX",10453,"17",1
2028610013,"BRONX",10453,"17",1
2028610013,"BRONX",10453,"19",1
2028610013,"BRONX",10453,"20",1
2028610019,"BRONX",10453,"14",1
2028610027,"BRONX",10453,"15",1
2028610050,"BRONX",10453,"19",1
2028610057,"BRONX",10453,"15",3
2028610063,"BRONX",10453,"16",1
2028610067,"BRONX",10453,"14",1
2028610067,"BRONX",10453,"16",1
2028610067,"BRONX",10453,"17",2
2028610114,"BRONX",10453,"17",1
2028610114,"BRONX",10453,"21",1
2028610119,"BRONX",10453,"18",1
2028610123,"BRONX",10453,"15",1
2028610123,"BRONX",10453,"16",2
