"Year","zip","Borough","Neighborhood","Percentage","Number"
21,10001,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",7253.33333333333
21,10002,"MANHATTAN","LOWER EAST SIDE","0.029135867",18900
21,10003,"MANHATTAN","LOWER EAST SIDE","0.029135867",17905.2631578947
21,10004,"MANHATTAN","LOWER MANHATTAN","0.002896295",1488.34033613445
21,10005,"MANHATTAN","LOWER MANHATTAN","0.002896295",1488.34033613445
21,10006,"MANHATTAN","LOWER MANHATTAN","0.002896295",1860.42542016807
21,10007,"MANHATTAN","LOWER MANHATTAN","0.002896295",744.170168067227
21,10009,"MANHATTAN","LOWER EAST SIDE","0.029135867",19563.1578947368
21,10010,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.006873298",4465.02100840336
21,10011,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",19040
21,10012,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.019366273",19536.8421052632
21,10013,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.019366273",28968.4210526316
21,10014,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.019366273",35031.5789473684
21,10016,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.006873298",14511.3182773109
21,10017,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.006873298",1488.34033613445
21,10018,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",1511.11111111111
21,10019,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",10880
21,10020,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",0
21,10021,"MANHATTAN","UPPER EAST SIDE","0.029827519",4876.19047619048
21,10022,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.006873298",6697.53151260504
21,10023,"MANHATTAN","UPPER WEST SIDE","0.048718281",14937.7049180328
21,10024,"MANHATTAN","UPPER WEST SIDE","0.048718281",28557.3770491803
21,10025,"MANHATTAN","UPPER WEST SIDE","0.048718281",35367.2131147541
21,10026,"MANHATTAN","CENTRAL HARLEM","0.065188259",21544.1176470588
21,10027,"MANHATTAN","CENTRAL HARLEM","0.065188259",20466.9117647059
21,10028,"MANHATTAN","UPPER EAST SIDE","0.029827519",25295.2380952381
21,10029,"MANHATTAN","EAST HARLEM","0.017723598",16595.3125
21,10030,"MANHATTAN","CENTRAL HARLEM","0.065188259",8617.64705882353
21,10031,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.04344443",20645.8762886598
21,10032,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.04344443",16987.1134020619
21,10033,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.04344443",12544.3298969072
21,10034,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.04344443",9669.58762886598
21,10035,"MANHATTAN","EAST HARLEM","0.017723598",11964.0625
21,10036,"MANHATTAN","CHELSEA AND CLINTON","0.020403752",9671.11111111111
21,10037,"MANHATTAN","CENTRAL HARLEM","0.065188259",4093.38235294118
21,10038,"MANHATTAN","LOWER MANHATTAN","0.002896295",7069.61659663866
21,10039,"MANHATTAN","CENTRAL HARLEM","0.065188259",8402.20588235294
21,10040,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.04344443",6794.84536082474
21,10044,"MANHATTAN","UPPER EAST SIDE","0.029827519",304.761904761905
21,10065,"MANHATTAN","UPPER EAST SIDE","0.029827519",4266.66666666667
21,10069,"MANHATTAN","#N/A","#N/A",372.085084033613
21,10075,"MANHATTAN","UPPER EAST SIDE","0.029827519",9447.61904761905
21,10128,"MANHATTAN","UPPER EAST SIDE","0.029827519",14933.3333333333
21,10162,"MANHATTAN","#N/A","#N/A",0
21,10280,"MANHATTAN","LOWER MANHATTAN","0.002896295",744.170168067227
21,10282,"MANHATTAN","#N/A","#N/A",1488.34033613445
21,10301,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00985605",20836.7647058824
21,10302,"STATEN ISLAND","PORT RICHMOND","0.005922276",10418.3823529412
21,10303,"STATEN ISLAND","PORT RICHMOND","0.005922276",5953.36134453782
21,10304,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00985605",8185.8718487395
21,10305,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.00985605",11534.637605042
21,10306,"STATEN ISLAND","SOUTH SHORE","0.00959668",14139.2331932773
21,10307,"STATEN ISLAND","SOUTH SHORE","0.00959668",1860.42542016807
21,10308,"STATEN ISLAND","SOUTH SHORE","0.00959668",6697.53151260504
21,10309,"STATEN ISLAND","SOUTH SHORE","0.00959668",4837.10609243697
21,10310,"STATEN ISLAND","PORT RICHMOND","0.005922276",15627.5735294118
21,10312,"STATEN ISLAND","SOUTH SHORE","0.00959668",21580.9348739496
21,10314,"STATEN ISLAND","MID ISLAND","0.002853067",17487.9989495798
21,10451,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032507673",9604.4776119403
21,10452,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032507673",16298.5074626866
21,10453,"BRONX","CENTRAL BRONX","0.026974452",24953.2258064516
21,10454,"BRONX","HUNTS POINT AND MOTT HAVEN","0.029092638",9234.21052631579
21,10455,"BRONX","HUNTS POINT AND MOTT HAVEN","0.029092638",18468.4210526316
21,10456,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032507673",26194.0298507463
21,10457,"BRONX","CENTRAL BRONX","0.026974452",26801.6129032258
21,10458,"BRONX","BRONX PARK AND FORDHAM","0.042579864",23319.587628866
21,10459,"BRONX","HUNTS POINT AND MOTT HAVEN","0.029092638",19105.2631578947
21,10460,"BRONX","CENTRAL BRONX","0.026974452",15403.2258064516
21,10461,"BRONX","SOUTHEAST BRONX","0.034150348",8363.07692307692
21,10462,"BRONX","SOUTHEAST BRONX","0.034150348",15680.7692307692
21,10463,"BRONX","KINGSBRIDGE AND RIVERDALE","0.01011542",15627.5735294118
21,10463,"MANHATTAN","KINGSBRIDGE AND RIVERDALE","0.01011542",15627.5735294118
21,10464,"BRONX","SOUTHEAST BRONX","0.034150348",2090.76923076923
21,10465,"BRONX","SOUTHEAST BRONX","0.034150348",7317.69230769231
21,10466,"BRONX","NORTHEAST BRONX","0.010720616",14883.4033613445
21,10467,"BRONX","BRONX PARK AND FORDHAM","0.042579864",27608.2474226804
21,10468,"BRONX","BRONX PARK AND FORDHAM","0.042579864",19298.9690721649
21,10469,"BRONX","NORTHEAST BRONX","0.010720616",18604.2542016807
21,10470,"BRONX","NORTHEAST BRONX","0.010720616",10790.4674369748
21,10471,"BRONX","KINGSBRIDGE AND RIVERDALE","0.01011542",3348.76575630252
21,10472,"BRONX","SOUTHEAST BRONX","0.034150348",41815.3846153846
21,10473,"BRONX","SOUTHEAST BRONX","0.034150348",12893.0769230769
21,10474,"BRONX","HUNTS POINT AND MOTT HAVEN","0.029092638",10507.8947368421
21,10475,"BRONX","NORTHEAST BRONX","0.010720616",1116.25525210084
21,11001,"QUEENS","#N/A","#N/A",372.085084033613
21,11004,"QUEENS","SOUTHEAST QUEENS","0.00453897",1488.34033613445
21,11040,"QUEENS","#N/A","#N/A",0
21,11101,"QUEENS","NORTHWEST QUEENS","0.026585397",27362.9032258065
21,11102,"BRONX","NORTHWEST QUEENS","0.026585397",24322.5806451613
21,11102,"QUEENS","NORTHWEST QUEENS","0.026585397",24322.5806451613
21,11103,"BRONX","NORTHWEST QUEENS","0.026585397",18850
21,11103,"QUEENS","NORTHWEST QUEENS","0.026585397",18850
21,11104,"QUEENS","NORTHWEST QUEENS","0.026585397",10337.0967741935
21,11105,"BRONX","NORTHWEST QUEENS","0.026585397",23714.5161290323
21,11105,"QUEENS","NORTHWEST QUEENS","0.026585397",23714.5161290323
21,11106,"QUEENS","NORTHWEST QUEENS","0.026585397",18241.935483871
21,11201,"BROOKLYN","NORTHWEST BROOKLYN","0.054078589",25752.380952381
21,11203,"BROOKLYN","FLATBUSH","0.044784507",22270.4225352113
21,11204,"BROOKLYN","BOROUGH PARK","0.02070635",24045.4545454545
21,11205,"BROOKLYN","NORTHWEST BROOKLYN","0.054078589",42590.4761904762
21,11206,"BROOKLYN","SUNSET PARK","0.040634591",38892.3076923077
21,11207,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.02425107",79597.3684210526
21,11208,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.02425107",49147.3684210526
21,11209,"BROOKLYN","SOUTHWEST BROOKLYN","0.012276834",20836.7647058824
21,11210,"BROOKLYN","FLATBUSH","0.044784507",9814.08450704225
21,11211,"BROOKLYN","GREENPOINT","0.020922492",42364.8648648649
21,11212,"BROOKLYN","CENTRAL BROOKLYN","0.101759391",21638.3152173913
21,11213,"BROOKLYN","CENTRAL BROOKLYN","0.101759391",33786.1413043478
21,11214,"BROOKLYN","SOUTHWEST BROOKLYN","0.012276834",19720.5094537815
21,11215,"BROOKLYN","NORTHWEST BROOKLYN","0.054078589",67847.6190476191
21,11216,"BROOKLYN","CENTRAL BROOKLYN","0.101759391",102497.282608696
21,11217,"BROOKLYN","NORTHWEST BROOKLYN","0.054078589",42095.2380952381
21,11218,"BROOKLYN","BOROUGH PARK","0.02070635",46000
21,11219,"BROOKLYN","BOROUGH PARK","0.02070635",52272.7272727273
21,11220,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.012017464",32743.487394958
21,11221,"BROOKLYN","SUNSET PARK","0.040634591",90632.967032967
21,11222,"BROOKLYN","GREENPOINT","0.020922492",32554.0540540541
