"Year","Zip","RatsN"
10,10001,NA
10,10002,NA
10,10003,NA
10,10004,NA
10,10006,NA
10,10007,NA
10,10009,NA
10,10010,NA
10,10011,NA
10,10012,NA
10,10013,NA
10,10014,NA
10,10016,NA
10,10017,NA
10,10018,NA
10,10019,NA
10,10020,NA
10,10021,NA
10,10022,NA
10,10023,NA
10,10024,NA
10,10025,NA
10,10026,NA
10,10027,NA
10,10028,NA
10,10029,NA
10,10030,NA
10,10031,NA
10,10032,NA
10,10033,NA
10,10034,NA
10,10035,NA
10,10036,NA
10,10037,NA
10,10038,NA
10,10039,NA
10,10040,NA
10,10065,NA
10,10075,NA
10,10128,NA
10,10280,NA
10,10282,NA
10,10301,NA
10,10302,NA
10,10303,NA
10,10304,NA
10,10305,NA
10,10306,NA
10,10307,NA
10,10308,NA
10,10309,NA
10,10310,NA
10,10312,NA
10,10314,NA
10,10451,NA
10,10452,NA
10,10453,NA
10,10454,NA
10,10455,NA
10,10456,NA
10,10457,NA
10,10458,NA
10,10459,NA
10,10460,NA
10,10461,NA
10,10462,NA
10,10463,NA
10,10464,NA
10,10465,NA
10,10466,NA
10,10467,NA
10,10468,NA
10,10469,NA
10,10470,NA
10,10471,NA
10,10472,NA
10,10473,NA
10,10474,NA
10,10475,NA
10,11001,NA
10,11004,NA
10,11101,NA
10,11102,NA
10,11103,NA
10,11104,NA
10,11105,NA
10,11106,NA
10,11201,NA
10,11203,NA
10,11204,NA
10,11205,NA
10,11206,NA
10,11207,NA
10,11208,NA
10,11209,NA
10,11210,NA
10,11211,NA
10,11212,NA
10,11213,NA
10,11214,NA
10,11215,NA
10,11216,NA
10,11217,NA
10,11218,NA
10,11219,NA
10,11220,NA
10,11221,NA
10,11222,NA
10,11223,NA
10,11224,NA
10,11225,NA
10,11226,NA
10,11228,NA
10,11229,NA
10,11230,NA
10,11231,NA
10,11232,NA
10,11233,NA
10,11234,NA
10,11235,NA
10,11236,NA
10,11237,NA
10,11238,NA
10,11239,NA
10,11249,NA
10,11354,NA
10,11355,NA
10,11356,NA
10,11357,NA
10,11358,NA
10,11360,NA
10,11361,NA
10,11362,NA
10,11363,NA
10,11364,NA
10,11365,NA
10,11366,NA
10,11367,NA
10,11368,NA
10,11369,NA
10,11370,NA
10,11372,NA
10,11373,NA
10,11374,NA
10,11375,NA
10,11377,NA
10,11378,NA
10,11379,NA
10,11385,NA
10,11411,NA
10,11412,NA
10,11413,NA
10,11414,NA
10,11415,NA
10,11416,NA
10,11417,NA
10,11418,NA
10,11419,NA
10,11420,NA
10,11421,NA
10,11422,NA
10,11423,NA
10,11426,NA
10,11427,NA
10,11428,NA
10,11429,NA
10,11430,NA
10,11432,NA
10,11433,NA
10,11434,NA
10,11435,NA
10,11436,NA
10,11691,NA
10,11692,NA
10,11693,NA
10,11694,NA
11,10001,3069.60784313725
11,10002,12619.4989106754
11,10003,17735.5119825708
11,10004,1023.20261437908
11,10006,341.067538126362
11,10007,3410.67538126362
11,10009,19781.917211329
11,10010,3410.67538126362
11,10011,12960.5664488017
11,10012,9208.82352941176
11,10013,10914.1612200436
11,10014,13983.7690631808
11,10016,7503.48583877996
11,10017,1364.27015250545
11,10018,1705.33769063181
